[INFO] 檢查輸入檔案是否存在...
[INFO] 檢查/建立輸出目錄...
[INFO] 載入資料...
[INFO] 建立帳戶層級特徵...
[INFO] 建立帳戶層級特徵...
[INFO] 建立標籤...
[INFO] 切分資料...
[INFO] 建立前處理 pipeline...
[INFO] 正樣本數=614, 負樣本數=654905
[INFO] scale_pos_weight = 1066.62
Iter 1/10 | Best AUC=0.9797
Iter 2/10 | Best AUC=0.9802
Iter 3/10 | Best AUC=0.9802
Iter 4/10 | Best AUC=0.9803
Iter 5/10 | Best AUC=0.9803
Iter 6/10 | Best AUC=0.9803
Iter 7/10 | Best AUC=0.9803
Iter 8/10 | Best AUC=0.9803
Iter 9/10 | Best AUC=0.9804
Iter 10/10 | Best AUC=0.9804
[INFO] PSO 最佳參數: [3.         0.01       0.6        1.         2.40152622 0.17692891]
[INFO] PSO 最佳 AUC: 0.9804
[2419]	validation_0-auc:0.97571	validation_0-logloss:0.10917
[2420]	validation_0-auc:0.97568	validation_0-logloss:0.10914
[2421]	validation_0-auc:0.97567	validation_0-logloss:0.10913
[2422]	validation_0-auc:0.97570	validation_0-logloss:0.10913
[2423]	validation_0-auc:0.97567	validation_0-logloss:0.10917
[2424]	validation_0-auc:0.97567	validation_0-logloss:0.10916
[2425]	validation_0-auc:0.97568	validation_0-logloss:0.10913
[2426]	validation_0-auc:0.97570	validation_0-logloss:0.10909
[2427]	validation_0-auc:0.97570	validation_0-logloss:0.10909
[2428]	validation_0-auc:0.97570	validation_0-logloss:0.10911
[2429]	validation_0-auc:0.97570	validation_0-logloss:0.10909
[2430]	validation_0-auc:0.97570	validation_0-logloss:0.10906
[2431]	validation_0-auc:0.97571	validation_0-logloss:0.10901
[2432]	validation_0-auc:0.97570	validation_0-logloss:0.10900
[2433]	validation_0-auc:0.97571	validation_0-logloss:0.10895
[2434]	validation_0-auc:0.97572	validation_0-logloss:0.10893
[2435]	validation_0-auc:0.97569	validation_0-logloss:0.10896
[2436]	validation_0-auc:0.97565	validation_0-logloss:0.10894
[2437]	validation_0-auc:0.97569	validation_0-logloss:0.10893
[2438]	validation_0-auc:0.97570	validation_0-logloss:0.10889
[2439]	validation_0-auc:0.97565	validation_0-logloss:0.10888
[2440]	validation_0-auc:0.97567	validation_0-logloss:0.10879
[2441]	validation_0-auc:0.97564	validation_0-logloss:0.10881
[2442]	validation_0-auc:0.97558	validation_0-logloss:0.10883
[2443]	validation_0-auc:0.97557	validation_0-logloss:0.10883
[2444]	validation_0-auc:0.97558	validation_0-logloss:0.10875
[2445]	validation_0-auc:0.97558	validation_0-logloss:0.10877
[2446]	validation_0-auc:0.97558	validation_0-logloss:0.10872
[2447]	validation_0-auc:0.97558	validation_0-logloss:0.10868
[2448]	validation_0-auc:0.97557	validation_0-logloss:0.10864
[2449]	validation_0-auc:0.97556	validation_0-logloss:0.10859
[2450]	validation_0-auc:0.97556	validation_0-logloss:0.10859
[2451]	validation_0-auc:0.97559	validation_0-logloss:0.10857
[2452]	validation_0-auc:0.97559	validation_0-logloss:0.10855
[2453]	validation_0-auc:0.97560	validation_0-logloss:0.10848
[2454]	validation_0-auc:0.97559	validation_0-logloss:0.10845
[2455]	validation_0-auc:0.97558	validation_0-logloss:0.10848
[2456]	validation_0-auc:0.97558	validation_0-logloss:0.10851
[2457]	validation_0-auc:0.97557	validation_0-logloss:0.10854
[2458]	validation_0-auc:0.97557	validation_0-logloss:0.10855
[2459]	validation_0-auc:0.97557	validation_0-logloss:0.10855
[2460]	validation_0-auc:0.97556	validation_0-logloss:0.10847
[2461]	validation_0-auc:0.97555	validation_0-logloss:0.10842
[2462]	validation_0-auc:0.97555	validation_0-logloss:0.10848
[2463]	validation_0-auc:0.97554	validation_0-logloss:0.10848
[2464]	validation_0-auc:0.97552	validation_0-logloss:0.10851
[2465]	validation_0-auc:0.97553	validation_0-logloss:0.10854
[2466]	validation_0-auc:0.97550	validation_0-logloss:0.10852
[2467]	validation_0-auc:0.97550	validation_0-logloss:0.10852
[2468]	validation_0-auc:0.97548	validation_0-logloss:0.10853
[2469]	validation_0-auc:0.97549	validation_0-logloss:0.10847
[2470]	validation_0-auc:0.97550	validation_0-logloss:0.10849
[2471]	validation_0-auc:0.97549	validation_0-logloss:0.10850
[2472]	validation_0-auc:0.97549	validation_0-logloss:0.10847
[2473]	validation_0-auc:0.97548	validation_0-logloss:0.10847
[2474]	validation_0-auc:0.97548	validation_0-logloss:0.10847
[2475]	validation_0-auc:0.97547	validation_0-logloss:0.10844
[2476]	validation_0-auc:0.97550	validation_0-logloss:0.10844
[2477]	validation_0-auc:0.97548	validation_0-logloss:0.10846
[2478]	validation_0-auc:0.97548	validation_0-logloss:0.10847
[2479]	validation_0-auc:0.97549	validation_0-logloss:0.10847
[2480]	validation_0-auc:0.97550	validation_0-logloss:0.10848
[2481]	validation_0-auc:0.97549	validation_0-logloss:0.10846
[2482]	validation_0-auc:0.97548	validation_0-logloss:0.10843
[2483]	validation_0-auc:0.97549	validation_0-logloss:0.10839
[2484]	validation_0-auc:0.97549	validation_0-logloss:0.10835
[2485]	validation_0-auc:0.97549	validation_0-logloss:0.10833
[2486]	validation_0-auc:0.97549	validation_0-logloss:0.10835
[2487]	validation_0-auc:0.97543	validation_0-logloss:0.10839
[2488]	validation_0-auc:0.97544	validation_0-logloss:0.10837
[2489]	validation_0-auc:0.97544	validation_0-logloss:0.10837
[2490]	validation_0-auc:0.97545	validation_0-logloss:0.10840
[2491]	validation_0-auc:0.97544	validation_0-logloss:0.10839
[2492]	validation_0-auc:0.97543	validation_0-logloss:0.10840
[2493]	validation_0-auc:0.97543	validation_0-logloss:0.10838
[2494]	validation_0-auc:0.97543	validation_0-logloss:0.10835
[2495]	validation_0-auc:0.97542	validation_0-logloss:0.10834
[2496]	validation_0-auc:0.97544	validation_0-logloss:0.10838
[2497]	validation_0-auc:0.97543	validation_0-logloss:0.10835
[2498]	validation_0-auc:0.97542	validation_0-logloss:0.10834
[2499]	validation_0-auc:0.97542	validation_0-logloss:0.10834
[2500]	validation_0-auc:0.97542	validation_0-logloss:0.10826
[2501]	validation_0-auc:0.97545	validation_0-logloss:0.10819
[2502]	validation_0-auc:0.97541	validation_0-logloss:0.10816
[2503]	validation_0-auc:0.97540	validation_0-logloss:0.10813
[2504]	validation_0-auc:0.97539	validation_0-logloss:0.10814
[2505]	validation_0-auc:0.97538	validation_0-logloss:0.10813
[2506]	validation_0-auc:0.97537	validation_0-logloss:0.10816
[2507]	validation_0-auc:0.97537	validation_0-logloss:0.10817
[2508]	validation_0-auc:0.97536	validation_0-logloss:0.10812
[2509]	validation_0-auc:0.97536	validation_0-logloss:0.10811
[2510]	validation_0-auc:0.97536	validation_0-logloss:0.10812
[2511]	validation_0-auc:0.97537	validation_0-logloss:0.10812
[2512]	validation_0-auc:0.97537	validation_0-logloss:0.10808
[2513]	validation_0-auc:0.97536	validation_0-logloss:0.10805
[2514]	validation_0-auc:0.97536	validation_0-logloss:0.10807
[2515]	validation_0-auc:0.97535	validation_0-logloss:0.10806
[2516]	validation_0-auc:0.97532	validation_0-logloss:0.10807
[2517]	validation_0-auc:0.97532	validation_0-logloss:0.10805
[2518]	validation_0-auc:0.97533	validation_0-logloss:0.10800
[2519]	validation_0-auc:0.97531	validation_0-logloss:0.10798
[2520]	validation_0-auc:0.97532	validation_0-logloss:0.10799
[2521]	validation_0-auc:0.97533	validation_0-logloss:0.10799
[2522]	validation_0-auc:0.97532	validation_0-logloss:0.10796
[2523]	validation_0-auc:0.97533	validation_0-logloss:0.10794
[2524]	validation_0-auc:0.97531	validation_0-logloss:0.10795
[2525]	validation_0-auc:0.97531	validation_0-logloss:0.10788
[2526]	validation_0-auc:0.97531	validation_0-logloss:0.10789
[2527]	validation_0-auc:0.97531	validation_0-logloss:0.10787
[2528]	validation_0-auc:0.97529	validation_0-logloss:0.10789
[2529]	validation_0-auc:0.97529	validation_0-logloss:0.10781
[2530]	validation_0-auc:0.97532	validation_0-logloss:0.10775
[2531]	validation_0-auc:0.97530	validation_0-logloss:0.10776
[2532]	validation_0-auc:0.97529	validation_0-logloss:0.10772
[2533]	validation_0-auc:0.97528	validation_0-logloss:0.10768
[2534]	validation_0-auc:0.97528	validation_0-logloss:0.10768
[2535]	validation_0-auc:0.97528	validation_0-logloss:0.10767
[2536]	validation_0-auc:0.97528	validation_0-logloss:0.10772
[2537]	validation_0-auc:0.97531	validation_0-logloss:0.10771
[2538]	validation_0-auc:0.97531	validation_0-logloss:0.10771
[2539]	validation_0-auc:0.97531	validation_0-logloss:0.10772
[2540]	validation_0-auc:0.97530	validation_0-logloss:0.10774
[2541]	validation_0-auc:0.97531	validation_0-logloss:0.10773
[2542]	validation_0-auc:0.97530	validation_0-logloss:0.10766
[2543]	validation_0-auc:0.97530	validation_0-logloss:0.10763
[2544]	validation_0-auc:0.97532	validation_0-logloss:0.10763
[2545]	validation_0-auc:0.97531	validation_0-logloss:0.10765
[2546]	validation_0-auc:0.97530	validation_0-logloss:0.10764
[2547]	validation_0-auc:0.97528	validation_0-logloss:0.10766
[2548]	validation_0-auc:0.97527	validation_0-logloss:0.10768
[2549]	validation_0-auc:0.97527	validation_0-logloss:0.10769
[2550]	validation_0-auc:0.97526	validation_0-logloss:0.10772
[2551]	validation_0-auc:0.97526	validation_0-logloss:0.10771
[2552]	validation_0-auc:0.97526	validation_0-logloss:0.10766
[2553]	validation_0-auc:0.97525	validation_0-logloss:0.10764
[2554]	validation_0-auc:0.97525	validation_0-logloss:0.10763
[2555]	validation_0-auc:0.97523	validation_0-logloss:0.10764
[2556]	validation_0-auc:0.97526	validation_0-logloss:0.10764
[2557]	validation_0-auc:0.97525	validation_0-logloss:0.10760
[2558]	validation_0-auc:0.97526	validation_0-logloss:0.10755
[2559]	validation_0-auc:0.97527	validation_0-logloss:0.10756
[2560]	validation_0-auc:0.97527	validation_0-logloss:0.10753
[2561]	validation_0-auc:0.97526	validation_0-logloss:0.10754
[2562]	validation_0-auc:0.97526	validation_0-logloss:0.10751
[2563]	validation_0-auc:0.97526	validation_0-logloss:0.10752
[2564]	validation_0-auc:0.97525	validation_0-logloss:0.10753
[2565]	validation_0-auc:0.97525	validation_0-logloss:0.10754
[2566]	validation_0-auc:0.97528	validation_0-logloss:0.10746
[2567]	validation_0-auc:0.97528	validation_0-logloss:0.10747
[2568]	validation_0-auc:0.97528	validation_0-logloss:0.10745
[2569]	validation_0-auc:0.97526	validation_0-logloss:0.10746
[2570]	validation_0-auc:0.97525	validation_0-logloss:0.10749
[2571]	validation_0-auc:0.97525	validation_0-logloss:0.10741
[2572]	validation_0-auc:0.97525	validation_0-logloss:0.10744
[2573]	validation_0-auc:0.97523	validation_0-logloss:0.10743
[2574]	validation_0-auc:0.97522	validation_0-logloss:0.10740
[2575]	validation_0-auc:0.97522	validation_0-logloss:0.10741
[2576]	validation_0-auc:0.97522	validation_0-logloss:0.10743
[2577]	validation_0-auc:0.97522	validation_0-logloss:0.10743
[2578]	validation_0-auc:0.97521	validation_0-logloss:0.10745
[2579]	validation_0-auc:0.97521	validation_0-logloss:0.10742
[2580]	validation_0-auc:0.97520	validation_0-logloss:0.10738
[2581]	validation_0-auc:0.97521	validation_0-logloss:0.10733
[2582]	validation_0-auc:0.97520	validation_0-logloss:0.10735
[2583]	validation_0-auc:0.97520	validation_0-logloss:0.10740
[2584]	validation_0-auc:0.97519	validation_0-logloss:0.10742
[2585]	validation_0-auc:0.97517	validation_0-logloss:0.10742
[2586]	validation_0-auc:0.97517	validation_0-logloss:0.10742
[2587]	validation_0-auc:0.97517	validation_0-logloss:0.10739
[2588]	validation_0-auc:0.97517	validation_0-logloss:0.10736
[2589]	validation_0-auc:0.97517	validation_0-logloss:0.10732
[2590]	validation_0-auc:0.97517	validation_0-logloss:0.10732
[2591]	validation_0-auc:0.97518	validation_0-logloss:0.10735
[2592]	validation_0-auc:0.97514	validation_0-logloss:0.10737
[2593]	validation_0-auc:0.97514	validation_0-logloss:0.10737
[2594]	validation_0-auc:0.97512	validation_0-logloss:0.10735
[2595]	validation_0-auc:0.97512	validation_0-logloss:0.10735
[2596]	validation_0-auc:0.97513	validation_0-logloss:0.10731
[2597]	validation_0-auc:0.97513	validation_0-logloss:0.10731
[2598]	validation_0-auc:0.97512	validation_0-logloss:0.10727
[2599]	validation_0-auc:0.97512	validation_0-logloss:0.10724
[2600]	validation_0-auc:0.97509	validation_0-logloss:0.10722
[2601]	validation_0-auc:0.97508	validation_0-logloss:0.10721
[2602]	validation_0-auc:0.97508	validation_0-logloss:0.10724
[2603]	validation_0-auc:0.97507	validation_0-logloss:0.10719
[2604]	validation_0-auc:0.97508	validation_0-logloss:0.10715
[2605]	validation_0-auc:0.97509	validation_0-logloss:0.10710
[2606]	validation_0-auc:0.97509	validation_0-logloss:0.10706
[2607]	validation_0-auc:0.97510	validation_0-logloss:0.10702
[2608]	validation_0-auc:0.97513	validation_0-logloss:0.10703
[2609]	validation_0-auc:0.97510	validation_0-logloss:0.10703
[2610]	validation_0-auc:0.97512	validation_0-logloss:0.10701
[2611]	validation_0-auc:0.97512	validation_0-logloss:0.10700
[2612]	validation_0-auc:0.97509	validation_0-logloss:0.10703
[2613]	validation_0-auc:0.97509	validation_0-logloss:0.10703
[2614]	validation_0-auc:0.97509	validation_0-logloss:0.10707
[2615]	validation_0-auc:0.97509	validation_0-logloss:0.10709
[2616]	validation_0-auc:0.97510	validation_0-logloss:0.10711
[2617]	validation_0-auc:0.97510	validation_0-logloss:0.10710
[2618]	validation_0-auc:0.97512	validation_0-logloss:0.10706
[2619]	validation_0-auc:0.97512	validation_0-logloss:0.10706
[2620]	validation_0-auc:0.97512	validation_0-logloss:0.10702
[2621]	validation_0-auc:0.97512	validation_0-logloss:0.10703
[2622]	validation_0-auc:0.97510	validation_0-logloss:0.10705
[2623]	validation_0-auc:0.97509	validation_0-logloss:0.10706
[2624]	validation_0-auc:0.97511	validation_0-logloss:0.10708
[2625]	validation_0-auc:0.97511	validation_0-logloss:0.10708
[2626]	validation_0-auc:0.97511	validation_0-logloss:0.10699
[2627]	validation_0-auc:0.97512	validation_0-logloss:0.10691
[2628]	validation_0-auc:0.97512	validation_0-logloss:0.10686
[2629]	validation_0-auc:0.97511	validation_0-logloss:0.10690
[2630]	validation_0-auc:0.97509	validation_0-logloss:0.10688
[2631]	validation_0-auc:0.97511	validation_0-logloss:0.10680
[2632]	validation_0-auc:0.97508	validation_0-logloss:0.10681
[2633]	validation_0-auc:0.97507	validation_0-logloss:0.10680
[2634]	validation_0-auc:0.97506	validation_0-logloss:0.10680
[2635]	validation_0-auc:0.97507	validation_0-logloss:0.10679
[2636]	validation_0-auc:0.97506	validation_0-logloss:0.10684
[2637]	validation_0-auc:0.97505	validation_0-logloss:0.10685
[2638]	validation_0-auc:0.97502	validation_0-logloss:0.10685
[2639]	validation_0-auc:0.97501	validation_0-logloss:0.10686
[2640]	validation_0-auc:0.97498	validation_0-logloss:0.10690
[2641]	validation_0-auc:0.97498	validation_0-logloss:0.10686
[2642]	validation_0-auc:0.97498	validation_0-logloss:0.10682
[2643]	validation_0-auc:0.97498	validation_0-logloss:0.10679
[2644]	validation_0-auc:0.97497	validation_0-logloss:0.10676
[2645]	validation_0-auc:0.97498	validation_0-logloss:0.10677
[2646]	validation_0-auc:0.97499	validation_0-logloss:0.10674
[2647]	validation_0-auc:0.97499	validation_0-logloss:0.10677
[2648]	validation_0-auc:0.97502	validation_0-logloss:0.10670
[2649]	validation_0-auc:0.97499	validation_0-logloss:0.10672
[2650]	validation_0-auc:0.97499	validation_0-logloss:0.10673
[2651]	validation_0-auc:0.97500	validation_0-logloss:0.10670
[2652]	validation_0-auc:0.97501	validation_0-logloss:0.10666
[2653]	validation_0-auc:0.97500	validation_0-logloss:0.10663
[2654]	validation_0-auc:0.97499	validation_0-logloss:0.10665
[2655]	validation_0-auc:0.97499	validation_0-logloss:0.10665
[2656]	validation_0-auc:0.97499	validation_0-logloss:0.10661
[2657]	validation_0-auc:0.97503	validation_0-logloss:0.10658
[2658]	validation_0-auc:0.97499	validation_0-logloss:0.10660
[2659]	validation_0-auc:0.97499	validation_0-logloss:0.10662
[2660]	validation_0-auc:0.97502	validation_0-logloss:0.10659
[2661]	validation_0-auc:0.97497	validation_0-logloss:0.10661
[2662]	validation_0-auc:0.97500	validation_0-logloss:0.10657
[2663]	validation_0-auc:0.97499	validation_0-logloss:0.10662
[2664]	validation_0-auc:0.97499	validation_0-logloss:0.10658
[2665]	validation_0-auc:0.97498	validation_0-logloss:0.10654
[2666]	validation_0-auc:0.97497	validation_0-logloss:0.10653
[2667]	validation_0-auc:0.97496	validation_0-logloss:0.10654
[2668]	validation_0-auc:0.97496	validation_0-logloss:0.10652
[2669]	validation_0-auc:0.97496	validation_0-logloss:0.10651
[2670]	validation_0-auc:0.97497	validation_0-logloss:0.10646
[2671]	validation_0-auc:0.97497	validation_0-logloss:0.10639
[2672]	validation_0-auc:0.97498	validation_0-logloss:0.10637
[2673]	validation_0-auc:0.97498	validation_0-logloss:0.10633
[2674]	validation_0-auc:0.97498	validation_0-logloss:0.10637
[2675]	validation_0-auc:0.97498	validation_0-logloss:0.10635
[2676]	validation_0-auc:0.97499	validation_0-logloss:0.10628
[2677]	validation_0-auc:0.97499	validation_0-logloss:0.10629
[2678]	validation_0-auc:0.97500	validation_0-logloss:0.10628
[2679]	validation_0-auc:0.97498	validation_0-logloss:0.10624
[2680]	validation_0-auc:0.97497	validation_0-logloss:0.10616
[2681]	validation_0-auc:0.97498	validation_0-logloss:0.10617
[2682]	validation_0-auc:0.97497	validation_0-logloss:0.10617
[2683]	validation_0-auc:0.97498	validation_0-logloss:0.10614
[2684]	validation_0-auc:0.97497	validation_0-logloss:0.10609
[2685]	validation_0-auc:0.97497	validation_0-logloss:0.10607
[2686]	validation_0-auc:0.97495	validation_0-logloss:0.10606
[2687]	validation_0-auc:0.97495	validation_0-logloss:0.10608
[2688]	validation_0-auc:0.97495	validation_0-logloss:0.10611
[2689]	validation_0-auc:0.97495	validation_0-logloss:0.10609
[2690]	validation_0-auc:0.97495	validation_0-logloss:0.10601
[2691]	validation_0-auc:0.97493	validation_0-logloss:0.10601
[2692]	validation_0-auc:0.97490	validation_0-logloss:0.10601
[2693]	validation_0-auc:0.97490	validation_0-logloss:0.10601
[2694]	validation_0-auc:0.97490	validation_0-logloss:0.10602
[2695]	validation_0-auc:0.97492	validation_0-logloss:0.10603
[2696]	validation_0-auc:0.97491	validation_0-logloss:0.10593
[2697]	validation_0-auc:0.97490	validation_0-logloss:0.10595
[2698]	validation_0-auc:0.97490	validation_0-logloss:0.10594
[2699]	validation_0-auc:0.97487	validation_0-logloss:0.10595
[2700]	validation_0-auc:0.97488	validation_0-logloss:0.10594
[2701]	validation_0-auc:0.97488	validation_0-logloss:0.10596
[2702]	validation_0-auc:0.97488	validation_0-logloss:0.10598
[2703]	validation_0-auc:0.97488	validation_0-logloss:0.10601
[2704]	validation_0-auc:0.97487	validation_0-logloss:0.10599
[2705]	validation_0-auc:0.97487	validation_0-logloss:0.10604
[2706]	validation_0-auc:0.97485	validation_0-logloss:0.10605
[2707]	validation_0-auc:0.97482	validation_0-logloss:0.10602
[2708]	validation_0-auc:0.97482	validation_0-logloss:0.10603
[2709]	validation_0-auc:0.97483	validation_0-logloss:0.10600
[2710]	validation_0-auc:0.97484	validation_0-logloss:0.10596
[2711]	validation_0-auc:0.97483	validation_0-logloss:0.10596
[2712]	validation_0-auc:0.97483	validation_0-logloss:0.10599
[2713]	validation_0-auc:0.97483	validation_0-logloss:0.10601
[2714]	validation_0-auc:0.97482	validation_0-logloss:0.10598
[2715]	validation_0-auc:0.97483	validation_0-logloss:0.10595
[2716]	validation_0-auc:0.97481	validation_0-logloss:0.10597
[2717]	validation_0-auc:0.97482	validation_0-logloss:0.10594
[2718]	validation_0-auc:0.97481	validation_0-logloss:0.10594
[2719]	validation_0-auc:0.97481	validation_0-logloss:0.10587
[2720]	validation_0-auc:0.97480	validation_0-logloss:0.10586
[2721]	validation_0-auc:0.97481	validation_0-logloss:0.10584
[2722]	validation_0-auc:0.97482	validation_0-logloss:0.10585
[2723]	validation_0-auc:0.97483	validation_0-logloss:0.10584
[2724]	validation_0-auc:0.97482	validation_0-logloss:0.10583
[2725]	validation_0-auc:0.97481	validation_0-logloss:0.10575
[2726]	validation_0-auc:0.97481	validation_0-logloss:0.10577
[2727]	validation_0-auc:0.97481	validation_0-logloss:0.10577
[2728]	validation_0-auc:0.97481	validation_0-logloss:0.10576
[2729]	validation_0-auc:0.97481	validation_0-logloss:0.10575
[2730]	validation_0-auc:0.97480	validation_0-logloss:0.10579
[2731]	validation_0-auc:0.97480	validation_0-logloss:0.10571
[2732]	validation_0-auc:0.97481	validation_0-logloss:0.10566
[2733]	validation_0-auc:0.97481	validation_0-logloss:0.10567
[2734]	validation_0-auc:0.97481	validation_0-logloss:0.10571
[2735]	validation_0-auc:0.97478	validation_0-logloss:0.10565
[2736]	validation_0-auc:0.97479	validation_0-logloss:0.10565
[2737]	validation_0-auc:0.97479	validation_0-logloss:0.10564
[2738]	validation_0-auc:0.97480	validation_0-logloss:0.10563
[2739]	validation_0-auc:0.97479	validation_0-logloss:0.10559
[2740]	validation_0-auc:0.97479	validation_0-logloss:0.10558
[2741]	validation_0-auc:0.97480	validation_0-logloss:0.10553
[2742]	validation_0-auc:0.97480	validation_0-logloss:0.10555
[2743]	validation_0-auc:0.97480	validation_0-logloss:0.10553
[2744]	validation_0-auc:0.97479	validation_0-logloss:0.10552
[2745]	validation_0-auc:0.97479	validation_0-logloss:0.10543
[2746]	validation_0-auc:0.97480	validation_0-logloss:0.10538
[2747]	validation_0-auc:0.97479	validation_0-logloss:0.10532
[2748]	validation_0-auc:0.97480	validation_0-logloss:0.10534
[2749]	validation_0-auc:0.97480	validation_0-logloss:0.10536
[2750]	validation_0-auc:0.97479	validation_0-logloss:0.10532
[2751]	validation_0-auc:0.97478	validation_0-logloss:0.10535
[2752]	validation_0-auc:0.97477	validation_0-logloss:0.10534
[2753]	validation_0-auc:0.97477	validation_0-logloss:0.10533
[2754]	validation_0-auc:0.97479	validation_0-logloss:0.10526
[2755]	validation_0-auc:0.97478	validation_0-logloss:0.10525
[2756]	validation_0-auc:0.97478	validation_0-logloss:0.10525
[2757]	validation_0-auc:0.97477	validation_0-logloss:0.10530
[2758]	validation_0-auc:0.97478	validation_0-logloss:0.10530
[2759]	validation_0-auc:0.97478	validation_0-logloss:0.10528
[2760]	validation_0-auc:0.97476	validation_0-logloss:0.10530
[2761]	validation_0-auc:0.97476	validation_0-logloss:0.10525
[2762]	validation_0-auc:0.97476	validation_0-logloss:0.10526
[2763]	validation_0-auc:0.97475	validation_0-logloss:0.10522
[2764]	validation_0-auc:0.97478	validation_0-logloss:0.10521
[2765]	validation_0-auc:0.97476	validation_0-logloss:0.10519
[2766]	validation_0-auc:0.97480	validation_0-logloss:0.10520
[2767]	validation_0-auc:0.97479	validation_0-logloss:0.10520
[2768]	validation_0-auc:0.97476	validation_0-logloss:0.10517
[2769]	validation_0-auc:0.97475	validation_0-logloss:0.10516
[2770]	validation_0-auc:0.97476	validation_0-logloss:0.10522
[2771]	validation_0-auc:0.97475	validation_0-logloss:0.10521
[2772]	validation_0-auc:0.97476	validation_0-logloss:0.10519
[2773]	validation_0-auc:0.97475	validation_0-logloss:0.10519
[2774]	validation_0-auc:0.97476	validation_0-logloss:0.10519
[2775]	validation_0-auc:0.97474	validation_0-logloss:0.10520
[2776]	validation_0-auc:0.97474	validation_0-logloss:0.10515
[2777]	validation_0-auc:0.97472	validation_0-logloss:0.10513
[2778]	validation_0-auc:0.97474	validation_0-logloss:0.10507
[2779]	validation_0-auc:0.97470	validation_0-logloss:0.10508
[2780]	validation_0-auc:0.97468	validation_0-logloss:0.10508
[2781]	validation_0-auc:0.97467	validation_0-logloss:0.10503
[2782]	validation_0-auc:0.97469	validation_0-logloss:0.10504
[2783]	validation_0-auc:0.97470	validation_0-logloss:0.10505
[2784]	validation_0-auc:0.97473	validation_0-logloss:0.10503
[2785]	validation_0-auc:0.97473	validation_0-logloss:0.10503
[2786]	validation_0-auc:0.97472	validation_0-logloss:0.10507
[2787]	validation_0-auc:0.97475	validation_0-logloss:0.10503
[2788]	validation_0-auc:0.97475	validation_0-logloss:0.10504
[2789]	validation_0-auc:0.97476	validation_0-logloss:0.10502
[2790]	validation_0-auc:0.97476	validation_0-logloss:0.10497
[2791]	validation_0-auc:0.97477	validation_0-logloss:0.10497
[2792]	validation_0-auc:0.97478	validation_0-logloss:0.10490
[2793]	validation_0-auc:0.97474	validation_0-logloss:0.10490
[2794]	validation_0-auc:0.97475	validation_0-logloss:0.10489
[2795]	validation_0-auc:0.97474	validation_0-logloss:0.10491
[2796]	validation_0-auc:0.97474	validation_0-logloss:0.10494
[2797]	validation_0-auc:0.97473	validation_0-logloss:0.10492
[2798]	validation_0-auc:0.97474	validation_0-logloss:0.10494
[2799]	validation_0-auc:0.97473	validation_0-logloss:0.10495
[2800]	validation_0-auc:0.97474	validation_0-logloss:0.10495
[2801]	validation_0-auc:0.97473	validation_0-logloss:0.10493
[2802]	validation_0-auc:0.97472	validation_0-logloss:0.10498
[2803]	validation_0-auc:0.97474	validation_0-logloss:0.10498
[2804]	validation_0-auc:0.97477	validation_0-logloss:0.10495
[2805]	validation_0-auc:0.97476	validation_0-logloss:0.10492
[2806]	validation_0-auc:0.97476	validation_0-logloss:0.10495
[2807]	validation_0-auc:0.97476	validation_0-logloss:0.10497
[2808]	validation_0-auc:0.97478	validation_0-logloss:0.10496
[2809]	validation_0-auc:0.97479	validation_0-logloss:0.10491
[2810]	validation_0-auc:0.97478	validation_0-logloss:0.10491
[2811]	validation_0-auc:0.97478	validation_0-logloss:0.10493
[2812]	validation_0-auc:0.97479	validation_0-logloss:0.10496
[2813]	validation_0-auc:0.97479	validation_0-logloss:0.10495
[2814]	validation_0-auc:0.97478	validation_0-logloss:0.10494
[2815]	validation_0-auc:0.97477	validation_0-logloss:0.10487
[2816]	validation_0-auc:0.97479	validation_0-logloss:0.10489
[2817]	validation_0-auc:0.97478	validation_0-logloss:0.10496
[2818]	validation_0-auc:0.97478	validation_0-logloss:0.10495
[2819]	validation_0-auc:0.97478	validation_0-logloss:0.10490
[2820]	validation_0-auc:0.97478	validation_0-logloss:0.10485
[2821]	validation_0-auc:0.97477	validation_0-logloss:0.10486
[2822]	validation_0-auc:0.97476	validation_0-logloss:0.10488
[2823]	validation_0-auc:0.97476	validation_0-logloss:0.10486
[2824]	validation_0-auc:0.97475	validation_0-logloss:0.10490
[2825]	validation_0-auc:0.97475	validation_0-logloss:0.10494
[2826]	validation_0-auc:0.97475	validation_0-logloss:0.10484
[2827]	validation_0-auc:0.97475	validation_0-logloss:0.10485
[2828]	validation_0-auc:0.97475	validation_0-logloss:0.10481
[2829]	validation_0-auc:0.97475	validation_0-logloss:0.10481
[2830]	validation_0-auc:0.97475	validation_0-logloss:0.10483
[2831]	validation_0-auc:0.97476	validation_0-logloss:0.10484
[2832]	validation_0-auc:0.97475	validation_0-logloss:0.10484
[2833]	validation_0-auc:0.97475	validation_0-logloss:0.10481
[2834]	validation_0-auc:0.97477	validation_0-logloss:0.10473
[2835]	validation_0-auc:0.97477	validation_0-logloss:0.10472
[2836]	validation_0-auc:0.97476	validation_0-logloss:0.10471
[2837]	validation_0-auc:0.97474	validation_0-logloss:0.10471
[2838]	validation_0-auc:0.97475	validation_0-logloss:0.10469
[2839]	validation_0-auc:0.97477	validation_0-logloss:0.10471
[2840]	validation_0-auc:0.97476	validation_0-logloss:0.10468
[2841]	validation_0-auc:0.97473	validation_0-logloss:0.10470
